game_id,igdb_id,vgi_id,name,released,steam_id,slug,price,units_sold_vgi,reviews,followers,rating,genres,developers,publishers,publishers_type,revenue_vgi,tags
6929316,,859592,Grand Theft Auto V Enhanced,2025-03-04,3240220,grand-theft-auto-v-enhanced,29.99,915000,30497,21792,58.553,"Action, Adventure, Racing",Rockstar Games,Rockstar Games,AAA,11400000,"['Action', 'Adventure', 'Multiplayer', 'Automobile Sim', 'Racing', 'Co-op', 'First-Person', 'Third-Person Shooter', 'Moddable', 'Online Co-Op', 'Third-Person', 'Crime', 'Shooter', 'Open World', 'Comedy', 'Sandbox', 'Funny', 'Atmospheric', 'PvP', 'Mature']"
4998566,316681.0,621268,Carmen Sandiego,2025-03-04,2475300,carmen-sandiego,29.99,1020,34,2504,76.471,"Adventure, Strategy",Gameloft,Gameloft,AA,24474,"['Strategy', 'Adventure', 'Singleplayer', 'Education', 'Hacking', 'Time Management', 'Hidden Object', 'Investigation', 'Detective', '3D', 'Puzzle', 'Stealth', 'Exploration', 'Colorful']"
2663650,279661.0,723445,Monster Hunter Wilds,2025-02-28,2246340,monster-hunter-wilds,69.99,6100000,176000,457000,59.188,"Action, Adventure, RPG",Capcom,Capcom,AAA,343500000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Underwater', 'Multiplayer', 'Action RPG', 'Souls-like', 'Co-op', 'Dragons', 'Online Co-Op', 'Character Customization', 'Third-Person', 'Dating Sim', 'Hunting', 'Fantasy', 'Open World', 'Atmospheric', 'Great Soundtrack', 'Cute']"
6392433,328079.0,747556,PGA TOUR 2K25,2025-02-28,2385530,pga-tour-2k25,69.99,41880,1396,3166,63.897,"Simulation, RPG, Sports",HB Studios,2K,AAA,2300000,"['Simulation', 'Singleplayer', 'RPG', 'Multiplayer', 'Sports', 'Gore', 'Co-op', 'Online Co-Op', 'Character Customization', 'Third-Person', 'Golf', 'Family Friendly', 'PvP', 'Realistic']"
5959735,309038.0,745661,Yu-Gi-Oh! EARLY DAYS COLLECTION,2025-02-27,3013550,yu-gi-oh!-early-days-collection,49.99,6540,218,5627,72.477,"Simulation, Strategy, RPG",Digital Eclipse,KONAMI,AA,262000,"['Strategy', 'Simulation', 'Singleplayer', 'RPG', 'Multiplayer', 'Trading Card Game', 'Deckbuilding', 'Card Battler', 'Card Game', 'Retro', 'Anime', 'Violent', 'PvP']"
5828967,23545.0,743787,Command & Conquer™ Tiberium Alliances,2025-02-27,3106530,command-conquer-tiberium-alliances,0.0,4290,143,1267,33.566,"Strategy, Free to Play, MMO",Electronic Arts,Electronic Arts,AAA,0,"['Strategy', 'Free to Play', 'Massively Multiplayer', 'Multiplayer', 'Competitive', 'Tactical', 'Real-Time', 'Real Time Tactics', 'Tactical RPG', '2D', 'RTS', 'PvP']"
3022270,287869.0,707623,Ninja Five-O,2025-02-25,2728200,ninja-five-o,24.99,90,3,794,100.0,Action,"Limited Run Games, Inc.",KONAMI,AA,1800,"['Action', 'Singleplayer', 'Ninja', 'Controller', 'Crime', '2D Platformer', 'America', 'Martial Arts', 'Superhero', ""1990's"", '2D', 'Platformer']"
5121495,317317.0,735173,Like a Dragon: Pirate Yakuza in Hawaii,2025-02-20,3061810,like-a-dragon-pirate-yakuza-in-hawaii,59.99,167000,5569,30816,91.65,"Action, Adventure, RPG",Ryu Ga Gotoku Studio,SEGA,AAA,8000000,"['Action', 'Adventure', 'RPG', 'Action-Adventure', 'Drama', 'Action RPG', 'Pirates', 'Naval Combat', 'Naval', 'Sailing', 'Character Customization', 'Hack and Slash', 'Third-Person', 'Cinematic', 'Swordplay', '3D', 'Exploration', 'JRPG', 'Fantasy', 'Funny']"
1231385,135994.0,621354,Avowed,2025-02-18,2457220,avowed,69.99,250000,8340,104000,77.926,RPG,Obsidian Entertainment,Xbox Game Studios,AAA,14000000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Action RPG', 'First-Person', 'LGBTQ+', 'Character Customization', 'Third-Person', 'Magic', 'Combat', '3D', 'Fantasy', 'Open World', 'Story Rich', 'Atmospheric', 'Violent', 'Colorful', 'Mature']"
5256124,319480.0,736747,Tomb Raider IV-VI Remastered,2025-02-14,2525380,tomb-raider-iv-vi-remastered,29.99,26130,871,10990,87.141,"Action, Adventure","Aspyr, Crystal Dynamics",Aspyr,AA,627000,"['Action', 'Adventure', 'Old School', 'Action-Adventure', 'Drama', 'Stylized', 'Puzzle Platformer', 'Mystery', 'Dark', 'Third-Person Shooter', 'Third-Person', 'Parkour', '3D Platformer', 'Precision Platformer', '3D', 'Platformer', 'Puzzle', 'Exploration', 'Retro', 'Atmospheric']"
6794013,331203.0,750366,WARRIORS: Abyss,2025-02-12,3178350,warriors-abyss,24.99,28020,934,7615,85.867,"Action, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,558000,"['Action', 'Singleplayer', 'RPG', 'Action RPG', 'Dark Fantasy', 'Historical', 'Hack and Slash', 'Third-Person', 'Action Roguelike', 'Martial Arts', '3D', 'Top-Down', 'Roguelike', 'Roguelite', 'Musou']"
4094408,305006.0,688119,Sid Meier's Civilization VII,2025-02-10,1295660,sid-meier's-civilization-vii,69.99,980000,36969,215000,49.855,"Simulation, Strategy",Firaxis Games,2K,AAA,54900000,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Economy', 'Turn-Based Tactics', 'Stylized', 'Hex Grid', 'War', 'Historical', 'Grand Strategy', 'Tactical', 'Turn-Based Strategy', 'Alternate History', 'Political Sim', 'Diplomacy', '4X', 'City Builder', 'PvP', 'Replay Value']"
3481175,298526.0,659250,Kingdom Come: Deliverance II,2025-02-04,1771300,kingdom-come-deliverance-ii,59.99,2800000,84920,238000,93.779,"Action, Adventure, RPG",Warhorse Studios,Deep Silver,AA,135400000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Action-Adventure', 'Medieval', 'First-Person', 'LGBTQ+', 'Historical', 'Political', 'Alternate History', 'Swordplay', 'Immersive', 'Combat', '3D', 'Open World', 'Story Rich', 'Atmospheric', 'Realistic']"
3704168,,708211,BattleCore Arena,2025-02-04,2613870,battlecore-arena--1,0.0,10950,365,1099,66.027,"Action, Sports",Ubisoft,Ubisoft,AAA,0,"['Action', 'Free to Play', 'Early Access', 'Multiplayer', 'Competitive', 'Sports', 'Co-op', 'Third-Person Shooter', 'Online Co-Op', 'Futuristic', 'Arena Shooter', 'Team-Based', '3D Platformer', 'Combat', 'Shooter', 'Physics', 'Funny', 'Colorful', 'Fast-Paced', 'PvP']"
6657467,329955.0,749205,The Sims™ 2 Legacy Collection,2025-01-31,3314070,the-sims-2-legacy-collection,29.99,80970,2699,7178,60.245,Simulation,Maxis™,Electronic Arts,AAA,1900000,"['Simulation', 'Singleplayer', 'Immersive Sim', 'Classic', 'Character Customization', 'Life Sim', 'Cartoony', 'Building', 'Management', 'Story Rich', 'Sandbox', 'Atmospheric', 'Colorful']"
6657478,329954.0,749253,The Sims™ Legacy Collection,2025-01-31,3314060,the-sims-legacy-collection,19.99,43470,1449,5325,60.732,"Simulation, Casual",Maxis™,Electronic Arts,AAA,695000,"['Simulation', 'Old School', 'Singleplayer', 'Casual', 'Immersive Sim', 'Classic', 'Character Customization', 'Crafting', 'Life Sim', 'Cartoony', 'Building', 'Management', 'Sandbox', 'Atmospheric', 'Colorful']"
5380872,,737214,Marvel's Spider-Man 2,2025-01-30,2651280,marvel-s-spider-man-2--1,59.99,476000,15859,60019,73.252,"Action, Adventure","Insomniac Games, Nixxes software",PlayStation Publishing LLC,AAA,22800000,"['Action', 'Adventure', 'Singleplayer', 'Multiplayer', 'Controller', 'Action-Adventure', ""Beat 'em up"", 'LGBTQ+', 'Third-Person', 'Political', 'Comic Book', 'Politics', 'Superhero', 'Stealth', 'Exploration', 'Open World', 'Story Rich', 'Atmospheric', 'Great Soundtrack']"
4862907,314238.0,631155,Sniper Elite: Resistance,2025-01-30,2169200,sniper-elite-resistance,49.99,82200,2740,20550,69.015,"Action, Adventure",Rebellion,Rebellion,AA,3300000,"['Action', 'Adventure', 'Singleplayer', 'Multiplayer', 'Action-Adventure', 'Gore', 'Third-Person Shooter', 'War', 'Third-Person', 'World War II', 'Sniper', 'Stealth', 'Violent']"
41520,138097.0,688199,The Stone of Madness,2025-01-28,1309710,the-stone-of-madness,29.99,4320,144,7399,85.417,"Adventure, Strategy, RPG",The Game Kitchen,Tripwire Interactive,AA,96308,"['Strategy', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Hand-drawn', 'Medieval', 'Point & Click', 'Historical', 'Tactical', 'Psychological', 'Isometric', 'Strategy RPG', 'Tactical RPG', 'Female Protagonist', 'Puzzle', 'Stealth', 'Story Rich', 'Atmospheric', 'Difficult']"
5726854,322751.0,742988,Virtua Fighter 5 R.E.V.O.,2025-01-27,3112260,virtua-fighter-5-r.e.v.o.,19.99,41130,1371,9490,74.252,Action,Ryu Ga Gotoku Studio,SEGA,AAA,551000,"['Action', 'Singleplayer', 'Multiplayer', 'Ninja', 'Classic', 'Fighting', 'Character Customization', 'Local Multiplayer', 'Swordplay', 'Martial Arts', '3D Fighter', 'Wrestling', 'Arcade', 'JRPG', 'Open World', 'Retro', 'Anime', 'Atmospheric', 'Great Soundtrack', 'PvP']"
6657095,286906.0,748875,BUMP! Superbrawl,2025-01-27,2887910,bump!-superbrawl,0.0,4470,149,300,81.208,"Strategy, Casual, Free to Play",Ubisoft,Ubisoft,AAA,0,"['Strategy', 'Singleplayer', 'Free to Play', 'Casual', 'Multiplayer', 'Competitive', 'Turn-Based Tactics', 'Stylized', 'Turn-Based Combat', 'Auto Battler', 'Tactical', 'Turn-Based Strategy', 'Futuristic', 'Card Battler', 'Tactical RPG', '3D', 'Fantasy', 'Sci-fi', 'Colorful', 'PvP']"
5959834,133236.0,733564,FINAL FANTASY VII REBIRTH,2025-01-23,2909400,final-fantasy-vii-rebirth,69.99,1100000,16686,58252,77.508,"Action, Adventure, RPG",Square Enix,Square Enix,AAA,47700000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'Drama', 'Action RPG', 'Party-Based RPG', 'Third-Person', 'Magic', 'Cinematic', 'Emotional', 'Spectacle fighter', 'JRPG', 'Fantasy', 'Open World', 'Story Rich', 'Anime', 'Atmospheric', 'Realistic']"
6524700,329132.0,748487,NINJA GAIDEN 2 Black,2025-01-23,3287520,ninja-gaiden-2-black,49.99,69030,2301,20180,79.4,"Action, Adventure","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,2700000,"['Action', 'Adventure', 'Singleplayer', 'Ninja', 'Action-Adventure', 'Gore', 'Character Action Game', 'Hack and Slash', 'Third-Person', 'Swordplay', 'Spectacle fighter', 'Martial Arts', 'Combat', 'Difficult', 'Violent', 'Realistic', 'Sexual Content']"
1227478,217601.0,727514,SYNDUALITY Echo of Ada,2025-01-23,1245480,synduality-echo-of-ada,39.99,69930,2331,26951,37.237,Action,Game Studio Inc.,Bandai Namco,AAA,2200000,"['Action', 'Multiplayer', 'Action-Adventure', 'Mechs', 'Third-Person Shooter', 'Character Customization', 'PvE', 'Dating Sim', 'Tactical', 'Looter Shooter', '3D', 'Female Protagonist', 'Survival', 'Shooter', 'Exploration', 'Sci-fi', 'Anime', 'Cute', 'PvP', 'Extraction Shooter']"
5255975,6606.0,736658,STAR WARS™: Episode I: Jedi Power Battles™,2025-01-23,2443630,star-wars™-episode-i-jedi-power-battles™,19.99,7380,246,3847,77.642,"Action, Adventure, Casual",Aspyr,Aspyr,AA,116000,"['Action', 'Adventure', 'Old School', 'Singleplayer', 'Casual', 'Side Scroller', 'Controller', 'Action-Adventure', ""Beat 'em up"", 'Co-op', 'PvE', 'Hack and Slash', 'Third-Person', 'Combat', '3D', 'Arcade', 'Space', 'Sci-fi', 'Retro', 'Colorful']"
4073984,303808.0,642862,DYNASTY WARRIORS: ORIGINS,2025-01-17,2384580,dynasty-warriors-origins,69.99,686000,18292,74538,93.658,"Action, Strategy, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,38200000,"['Strategy', 'Action', 'Singleplayer', 'RPG', 'Controller', 'Action RPG', 'War', 'Historical', 'Hack and Slash', 'Third-Person', 'Dating Sim', 'Wargame', 'Tactical', 'Swordplay', 'Spectacle fighter', 'Martial Arts', '3D', 'Story Rich', 'Multiple Endings', 'Musou']"
4259792,266155.0,635395,Assetto Corsa EVO,2025-01-16,3058630,assetto-corsa-evo,39.99,300000,10007,71378,70.92,"Simulation, Early Access, Sports, Racing",Kunos Simulazioni,505 GAMES,AA,8000000,"['Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Automobile Sim', 'Racing', 'Controller', 'Driving', 'VR', 'First-Person', 'Artificial Intelligence', 'eSports', '3D Vision', 'TrackIR', 'Physics', 'Open World', 'Atmospheric', 'PvP', 'Realistic', 'Replay Value']"
5127999,314945.0,735341,Tales of Graces f Remastered,2025-01-16,2530980,tales-of-graces-f-remastered,39.99,17130,571,7746,88.967,"Action, RPG","TOSE CO., LTD.",Bandai Namco,AAA,548000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Controller', 'Action RPG', 'Co-op', '4 Player Local', 'Party-Based RPG', 'PvE', 'Local Multiplayer', 'Local Co-Op', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'PvP']"
5121146,317086.0,734886,FREEDOM WARS Remastered,2025-01-09,3004100,freedom-wars-remastered,39.99,33990,1132,9829,67.314,Action,Dimps Corporation,Bandai Namco,AAA,1100000,"['Action', 'Singleplayer', 'Multiplayer', 'Action RPG', 'Co-op', 'Dark', 'Character Customization', 'PvE', 'War', 'Political', 'Dystopian ', 'Futuristic', '3D', 'JRPG', 'Anime', 'PvP']"
4210804,306138.0,665383,FAIRY TAIL 2,2024-12-12,3002850,fairy-tail-2,59.99,5580,186,4570,65.591,"Action, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,268000,"['Action', 'Singleplayer', 'RPG', 'Demons', 'Action RPG', 'Party-Based RPG', 'War', 'Hack and Slash', 'Magic', 'Tactical', 'Emotional', 'Comic Book', 'Spectacle fighter', 'Tactical RPG', 'Foreign', '3D', 'JRPG', 'Fantasy', 'Anime', 'Cute']"
5128059,317625.0,735418,Legacy of Kain™ Soul Reaver 1&2 Remastered,2024-12-10,2521380,legacy-of-kain™-soul-reaver-12-remastered,29.99,74970,2499,22092,90.676,"Action, Adventure","Aspyr, Crystal Dynamics",Aspyr,AA,1800000,"['Action', 'Adventure', 'Old School', 'Action-Adventure', 'Drama', 'Puzzle Platformer', 'Demons', 'Dark', 'Dark Fantasy', 'Hack and Slash', 'Third-Person', 'Magic', '3D Platformer', 'Combat', '3D', 'Platformer', 'Puzzle', 'Fantasy', 'Retro', 'Atmospheric']"
5959447,142415.0,744218,Indiana Jones and the Great Circle,2024-12-09,2677660,indiana-jones-and-the-great-circle,69.99,385000,12822,90691,90.906,"Action, Adventure",Machine Games,Bethesda Softworks,AAA,21400000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Immersive Sim', 'First-Person', 'Historical', 'Investigation', 'World War II', 'Political', '3D Platformer', 'Politics', '3D', 'Platformer', 'Puzzle', 'Stealth', 'Exploration', 'Open World', 'Story Rich', 'Realistic']"
2454983,125642.0,707801,Path of Exile 2,2024-12-06,2694490,path-of-exile-2,29.99,5000000,138000,329000,80.145,"Action, Adventure, Early Access, RPG, MMO",Grinding Gear Games,Grinding Gear Games,AA,119400000,"['Action', 'Adventure', 'Inventory Management', 'Free to Play', 'Early Access', 'RPG', 'Multiplayer', 'Action RPG', 'Souls-like', 'Dungeon Crawler', 'Dark', 'MMORPG', 'Online Co-Op', 'Loot', 'Dark Fantasy', 'Character Customization', 'Hack and Slash', 'Crafting', 'Isometric', 'Horror']"
4859425,306139.0,645162,FANTASIAN Neo Dimension,2024-12-05,2844850,fantasian-neo-dimension,49.99,10920,364,10164,82.143,RPG,Mistwalker Corporation,Square Enix,AAA,433000,"['Singleplayer', 'RPG', 'Hand-drawn', 'CRPG', 'Loot', 'Futuristic', 'Emotional', 'Comic Book', 'Narration', 'Mystery Dungeon', '2D', 'Top-Down', 'Turn-Based', 'JRPG', 'Fantasy', 'Story Rich', 'Sci-fi', 'Anime']"
1326528,258458.0,678104,Project Fireball,2024-11-27,2449280,project-fireball,0.0,1680,56,291,58.929,"Action, Casual, Free to Play, Sports",Gameloft,Gameloft,AA,0,"['Action', 'Free to Play', 'Early Access', 'Casual', 'Multiplayer', 'Competitive', 'Sports', 'Controller', 'Short', 'Futuristic', 'Team-Based', '3D', 'Arcade', 'Physics', 'Funny', 'Colorful', 'PvP', 'Replay Value', 'Football (Soccer)', 'Football (American)']"
5128312,252827.0,733969,Star Wars Outlaws,2024-11-21,2842040,star-wars-outlaws,69.99,108000,3598,31742,73.541,"Action, Adventure",Ubisoft,Ubisoft,AAA,4500000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Action-Adventure', 'Third-Person Shooter', 'Third-Person', 'Minigames', 'Parkour', 'Soundtrack', 'Heist', 'Female Protagonist', 'Shooter', 'Exploration', 'Open World', 'Story Rich', 'Space', 'Sci-fi', 'Atmospheric']"
5128171,252830.0,735565,Microsoft Flight Simulator 2024,2024-11-19,2537590,microsoft-flight-simulator-2024,69.99,369000,12304,35360,45.53,Simulation,Asobo Studio,Xbox Game Studios,AAA,20700000,"['Simulation', 'Singleplayer', 'Multiplayer', 'Nature', 'Immersive Sim', 'VR', 'Psychological Horror', 'Flight', 'Character Customization', 'Nonlinear', 'Exploration', 'Physics', 'Relaxing', 'Open World', 'Sandbox', 'Atmospheric', 'Family Friendly', 'Colorful', 'Realistic', 'Hobby Sim']"
4210686,149980.0,694145,DRAGON QUEST III HD-2D Remake,2024-11-14,2701660,dragon-quest-iii-hd-2d-remake,59.99,106000,3547,28081,74.457,RPG,"Artdink, Square Enix",Square Enix,AAA,5100000,"['Old School', 'Singleplayer', 'RPG', '2.5D', '1980s', 'Turn-Based Combat', 'Party-Based RPG', 'Remake', 'Emotional', 'Lore-Rich', 'Combat', 'Nostalgia', 'Pixel Graphics', 'Turn-Based', 'JRPG', 'Fantasy', 'Story Rich', 'Atmospheric', 'Cute', 'Colorful']"
4210730,305003.0,692799,LEGO® Horizon Adventures™,2024-11-14,2428810,lego-horizon-adventures,59.99,12000,400,8273,60.25,"Action, Adventure","Guerrilla Games, Studio Gobo",PlayStation Publishing LLC,AAA,554000,"['Action', 'Adventure', 'Singleplayer', 'Robots', 'Action-Adventure', 'Co-op', 'Online Co-Op', 'Character Customization', 'Crafting', 'Third-Person', '3D Platformer', 'Local Co-Op', 'Co-op Campaign', 'Precision Platformer', 'Combat', 'LEGO', '3D', 'Female Protagonist', 'Comedy', 'Funny']"
4862800,314250.0,720977,Goat Simulator: Remastered,2024-11-07,1762930,goat-simulator-remastered,29.99,14460,482,4539,82.988,"Adventure, Simulation, Casual","Coffee Stain North, Coffee Stain Studios, Deep Silver Fishlabs",Coffee Stain Publishing,AA,338000,"['Adventure', 'Simulation', 'Singleplayer', 'Casual', 'Action-Adventure', 'Character Customization', '3D', 'Cartoony', 'Exploration', 'Physics', 'Open World', 'Comedy', 'Sandbox', 'Funny', 'Family Friendly', 'Colorful']"
4378455,308099.0,620224,Planet Coaster 2,2024-11-06,2688950,planet-coaster-2,49.99,249000,8316,42989,62.278,"Simulation, Strategy",Frontier Developments,Frontier Developments,AA,9700000,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Economy', 'Online Co-Op', 'Asynchronous Multiplayer', 'God Game', '3D', 'Building', 'City Builder', 'Management', 'Relaxing', 'Sandbox', 'Funny', 'Atmospheric', 'Family Friendly', 'Colorful', 'Realistic']"
4864028,191409.0,628161,Taiko no Tatsujin: Rhythm Festival,2024-11-06,2288630,taiko-no-tatsujin-rhythm-festival,49.99,26490,883,7455,87.656,Casual,Bandai Namco Amusement Lab Inc.,Bandai Namco,AAA,1100000,"['Singleplayer', 'Casual', 'Multiplayer', 'Music', 'Rhythm', 'Anime', 'Difficult', 'Cute', 'PvP']"
5523371,320363.0,738094,DEATH NOTE Killer Within,2024-11-05,2213190,death-note-killer-within,9.99,57690,1923,10309,88.82,"Strategy, Casual",Grounding Inc.,Bandai Namco,AAA,449000,"['Strategy', 'Casual', 'Multiplayer', 'Immersive Sim', 'Dark', 'Character Customization', 'Tactical', 'Psychological', 'Noir', 'Word Game', 'Social Deduction', 'Top-Down', 'Survival', 'Anime', 'PvP']"
4210732,250918.0,708671,Farmagia,2024-11-01,2508770,farmagia,49.99,2100,70,3401,67.143,"Action, RPG",Marvelous Inc.,"Marvelous Europe, Marvelous USA, Inc., XSEED Games","AA, Indie",82069,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Stylized', 'Action RPG', 'PvE', 'Magic', 'Strategy RPG', 'Lore-Rich', 'Combat', 'Farming Sim', 'Creature Collector', 'Cartoony', 'JRPG', 'Resource Management', 'Fantasy', 'Story Rich', 'Anime', 'Colorful']"
2556864,30208.0,721401,Dragon Age™: The Veilguard,2024-10-31,1845910,dragon-age-the-veilguard,59.99,1200000,38748,97878,69.792,"Action, Adventure, Strategy, RPG",BioWare,Electronic Arts,AAA,53500000,"['Strategy', 'Action', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Turn-Based Tactics', 'Action RPG', 'CRPG', 'Dragons', 'LGBTQ+', 'Character Customization', 'Third-Person', 'Magic', 'Lore-Rich', 'Politics', 'Romance', 'Fantasy', 'Story Rich', 'Multiple Endings']"
5252058,317103.0,736207,Horizon Zero Dawn™ Remastered,2024-10-31,2561580,horizon-zero-dawn-remastered,49.99,88860,2962,10572,79.541,"Action, Adventure, RPG","Guerrilla Games, Nixxes software",PlayStation Publishing LLC,AAA,3500000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Nature', 'Action-Adventure', 'Mechs', 'LGBTQ+', 'Artificial Intelligence', 'Crafting', 'Third-Person', 'Futuristic', 'Post-apocalyptic', 'Emotional', 'Combat', 'Female Protagonist', 'Stealth', 'Open World', 'Story Rich', 'Sci-fi']"
5255789,434.0,733505,Red Dead Redemption,2024-10-29,2668510,red-dead-redemption,49.99,274000,9148,75798,92.796,Action,"Double Eleven, Rockstar Games",Rockstar Games,AAA,10300000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Classic', 'Gore', 'Third-Person Shooter', 'Third-Person', 'Zombies', 'Blood', 'Western', 'Narration', '3D', 'Shooter', 'Open World', 'Story Rich', 'Atmospheric', 'Great Soundtrack', 'Sexual Content', 'Nudity']"
4097891,305158.0,721565,Life is Strange: Double Exposure,2024-10-29,1874000,life-is-strange-double-exposure,49.99,214000,7145,29920,68.845,"Action, Adventure",Deck Nine Games,Square Enix,AAA,8300000,"['Action', 'Adventure', 'Singleplayer', 'Choose Your Own Adventure', 'Choices Matter', 'Drama', 'Stylized', 'Mystery', 'LGBTQ+', 'Third-Person', 'Cinematic', 'Emotional', 'Supernatural', 'Romance', 'Narrative', 'Female Protagonist', 'Story Rich', 'Atmospheric', 'Great Soundtrack', 'Multiple Endings']"
5523297,10151.0,738009,Speedball,2024-10-29,1795190,speedball,17.99,750,24,757,83.333,"Action, Early Access, Sports",Rebellion,Rebellion,AA,10798,"['Action', 'Singleplayer', 'Early Access', 'Multiplayer', 'Sports', 'Dark', '3D', 'Arcade', 'Violent', 'Colorful', 'PvP']"
4863049,292844.0,677007,[REDACTED],2024-10-28,2229940,redacted,24.99,8280,275,3580,86.545,Action,Striking Distance Studios,"KRAFTON, Inc.",AA,157000,"['Action', 'Top-Down Shooter', 'Controller', 'Action-Adventure', 'Dark Humor', 'Stylized', 'Dungeon Crawler', 'Hack and Slash', 'Action Roguelike', 'Comic Book', 'Dark Comedy', 'Isometric', '3D', 'Survival', 'Roguelike', 'Shooter', 'Roguelite', 'Comedy', 'Sci-fi', 'Difficult']"
2889013,284716.0,643511,SONIC X SHADOW GENERATIONS,2024-10-25,2513280,sonic-x-shadow-generations,49.99,359000,11964,29457,97.484,Action,Sonic Team,SEGA,AAA,13600000,"['Action', 'Adventure', 'Singleplayer', 'Score Attack', 'Psychological Horror', '2D Platformer', '3D Platformer', 'Soundtrack', 'Romance', 'Quick-Time Events', '2D', '3D', 'Cartoony', 'Platformer', 'Linear', 'Great Soundtrack', 'Family Friendly', 'Colorful', 'Fast-Paced', 'Replay Value']"
1914151,266723.0,723650,ROMANCE OF THE THREE KINGDOMS 8  REMAKE,2024-10-24,2288150,romance-of-the-three-kingdoms-8-remake,59.99,93090,3103,21669,49.887,"Simulation, Strategy","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,4400000,"['Strategy', 'Simulation', 'Singleplayer', 'Addictive', 'Turn-Based Tactics', 'Immersive Sim', 'Character Customization', 'Historical', 'Military', 'Grand Strategy', 'Wargame', 'Tactical', 'Turn-Based Strategy', 'Epic', 'Alternate History', 'Diplomacy', 'RTS', 'Resource Management', 'Story Rich', 'Replay Value']"
4210731,306154.0,692948,Romancing SaGa 2: Revenge of the Seven,2024-10-24,2455640,romancing-saga-2-revenge-of-the-seven,49.99,106000,3538,21712,94.658,RPG,"Square Enix, xeen Inc.",Square Enix,AAA,4100000,"['Singleplayer', 'RPG', 'Choices Matter', 'Controller', 'Medieval', 'Party-Based RPG', 'Third-Person', 'Remake', 'Emotional', 'Tactical RPG', 'Lore-Rich', ""1990's"", 'Romance', 'Class-Based', '3D', 'Turn-Based', 'JRPG', 'Fantasy', 'Story Rich', 'Anime']"
5397576,299809.0,737530,MudRunner VR,2024-10-23,3188340,mudrunner-vr,19.99,2250,75,705,48.0,"Adventure, Simulation, Racing",Saber Interactive Inc,Saber Interactive Inc,AA,34937,"['Adventure', 'Simulation', 'Singleplayer', 'Choose Your Own Adventure', 'Racing', 'Action-Adventure', 'VR', 'First-Person', 'Open World']"
5255686,215060.0,733391,Assassin's Creed Mirage,2024-10-17,3035570,assassin-s-creed-mirage,49.99,195000,6487,27220,75.027,"Action, Adventure",Ubisoft,Ubisoft,AAA,5300000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Assassin', 'Action-Adventure', 'Action RPG', 'Historical', 'Third-Person', 'Parkour', 'Stealth', 'Open World', 'Story Rich', 'Atmospheric', 'Violent']"
4210628,294453.0,642051,A Quiet Place: The Road Ahead,2024-10-17,2233120,a-quiet-place-the-road-ahead,29.99,51690,1723,16475,76.611,"Action, Adventure",Stormind Games,Saber Interactive,AA,1200000,"['Action', 'Adventure', 'Multiplayer', 'Aliens', 'Silent Protagonist', 'Drama', 'First-Person', 'Thriller', 'Survival Horror', 'Cinematic', 'Walking Simulator', 'Post-apocalyptic', 'Emotional', 'Female Protagonist', 'Puzzle', 'Stealth', 'Linear', 'Story Rich', 'Atmospheric', 'Horror']"
3022022,137290.0,689126,Unknown 9: Awakening,2024-10-17,1477940,unknown-9-awakening,49.99,21270,709,8992,32.44,"Action, Adventure",Reflector Entertainment Ltd.,Bandai Namco,AAA,800000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Psychological Horror', 'Mystery', 'Third-Person', 'Cinematic', 'Emotional', 'Alternate History', 'Narration', 'Lore-Rich', 'Politics', 'Combat', '3D', 'Female Protagonist', 'Stealth', 'Linear', 'Story Rich', 'Realistic']"
