name,released,steam_id,price,units_sold_vgi,reviews,followers,rating,genres,developers,publishers,publishers_type,revenue_vgi,tags,platforms,genre,Platform
Rune Factory 3 Special,2023-09-05,2243710.0,39.99,18990.0,633.0,8088.0,95.419,"Simulation, Casual, RPG",Marvelous Inc.,"Marvelous, Marvelous USA, Inc., XSEED Games","AA, Indie",540000.0,"['Action', 'Adventure', 'Simulation', 'Singleplayer', 'RPG', 'Action RPG', 'Agriculture', 'Crafting', 'Magic', 'Dating Sim', 'Fishing', 'Combat', 'Romance', 'Farming Sim', 'Creature Collector', '3D', 'JRPG', 'Fantasy', 'Story Rich', 'Cute']","PC, Nintendo",RPG,PC
Rune Factory 3 Special,2023-09-05,2243710.0,39.99,18990.0,633.0,8088.0,95.419,"Simulation, Casual, RPG",Marvelous Inc.,"Marvelous, Marvelous USA, Inc., XSEED Games","AA, Indie",540000.0,"['Action', 'Adventure', 'Simulation', 'Singleplayer', 'RPG', 'Action RPG', 'Agriculture', 'Crafting', 'Magic', 'Dating Sim', 'Fishing', 'Combat', 'Romance', 'Farming Sim', 'Creature Collector', '3D', 'JRPG', 'Fantasy', 'Story Rich', 'Cute']","PC, Nintendo",RPG,Nintendo
ARMORED CORE VI FIRES OF RUBICON,2023-08-24,1888160.0,59.99,2300000.0,75418.0,209000.0,91.369,Action,FromSoftware,"Bandai Namco, FromSoftware",AAA,106900000.0,"['Action', 'Singleplayer', 'Multiplayer', 'Robots', 'Action-Adventure', 'Souls-like', 'Mechs', 'Character Customization', 'Military', 'Third-Person', 'Futuristic', 'Post-apocalyptic', 'Soundtrack', 'Combat', 'Vehicular Combat', '3D', 'Sci-fi', 'Atmospheric', 'Difficult', 'Fast-Paced']","PC, PlayStation, Xbox",Action,PC
ARMORED CORE VI FIRES OF RUBICON,2023-08-24,1888160.0,59.99,2300000.0,75418.0,209000.0,91.369,Action,FromSoftware,"Bandai Namco, FromSoftware",AAA,106900000.0,"['Action', 'Singleplayer', 'Multiplayer', 'Robots', 'Action-Adventure', 'Souls-like', 'Mechs', 'Character Customization', 'Military', 'Third-Person', 'Futuristic', 'Post-apocalyptic', 'Soundtrack', 'Combat', 'Vehicular Combat', '3D', 'Sci-fi', 'Atmospheric', 'Difficult', 'Fast-Paced']","PC, PlayStation, Xbox",Action,PlayStation
ARMORED CORE VI FIRES OF RUBICON,2023-08-24,1888160.0,59.99,2300000.0,75418.0,209000.0,91.369,Action,FromSoftware,"Bandai Namco, FromSoftware",AAA,106900000.0,"['Action', 'Singleplayer', 'Multiplayer', 'Robots', 'Action-Adventure', 'Souls-like', 'Mechs', 'Character Customization', 'Military', 'Third-Person', 'Futuristic', 'Post-apocalyptic', 'Soundtrack', 'Combat', 'Vehicular Combat', '3D', 'Sci-fi', 'Atmospheric', 'Difficult', 'Fast-Paced']","PC, PlayStation, Xbox",Action,Xbox
Immortals of Aveum,2023-08-22,2009100.0,59.99,69300.0,2310.0,16066.0,70.606,"Action, Adventure",Ascendant Studios,Electronic Arts,AAA,2600000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'First-Person', 'Dragons', 'PvE', 'Magic', 'FPS', 'Shooter', 'Fantasy', 'Open World', 'Story Rich', 'Sci-fi', 'Atmospheric', 'Fast-Paced']","PC, PlayStation, Xbox",Action,PC
Immortals of Aveum,2023-08-22,2009100.0,59.99,69300.0,2310.0,16066.0,70.606,"Action, Adventure",Ascendant Studios,Electronic Arts,AAA,2600000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'First-Person', 'Dragons', 'PvE', 'Magic', 'FPS', 'Shooter', 'Fantasy', 'Open World', 'Story Rich', 'Sci-fi', 'Atmospheric', 'Fast-Paced']","PC, PlayStation, Xbox",Action,PlayStation
Immortals of Aveum,2023-08-22,2009100.0,59.99,69300.0,2310.0,16066.0,70.606,"Action, Adventure",Ascendant Studios,Electronic Arts,AAA,2600000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'First-Person', 'Dragons', 'PvE', 'Magic', 'FPS', 'Shooter', 'Fantasy', 'Open World', 'Story Rich', 'Sci-fi', 'Atmospheric', 'Fast-Paced']","PC, PlayStation, Xbox",Action,Xbox
Madden NFL 24,2023-08-17,2140330.0,0.0,257000.0,8577.0,6227.0,46.205,"Simulation, Strategy, Sports",Tiburon,Electronic Arts,AAA,11800000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Co-op', 'Local Multiplayer', 'Local Co-Op', 'PvP', 'Football (American)']","PC, PlayStation, Xbox",Sports,PC
Madden NFL 24,2023-08-17,2140330.0,0.0,257000.0,8577.0,6227.0,46.205,"Simulation, Strategy, Sports",Tiburon,Electronic Arts,AAA,11800000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Co-op', 'Local Multiplayer', 'Local Co-Op', 'PvP', 'Football (American)']","PC, PlayStation, Xbox",Sports,PlayStation
Madden NFL 24,2023-08-17,2140330.0,0.0,257000.0,8577.0,6227.0,46.205,"Simulation, Strategy, Sports",Tiburon,Electronic Arts,AAA,11800000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Co-op', 'Local Multiplayer', 'Local Co-Op', 'PvP', 'Football (American)']","PC, PlayStation, Xbox",Sports,Xbox
Atlas Fallen,2023-08-09,1230530.0,39.99,96900.0,3230.0,39692.0,71.641,"Action, Adventure, RPG",Deck13,Focus Entertainment,AA,3100000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'Demons', 'Action RPG', 'Mystery', 'Online Co-Op', 'Loot', 'Magic', 'Cinematic', 'Supernatural', 'Narration', 'Combat', '3D', 'Female Protagonist', 'Exploration', 'Fantasy', 'Story Rich']","PC, PlayStation, Xbox",RPG,PC
Atlas Fallen,2023-08-09,1230530.0,39.99,96900.0,3230.0,39692.0,71.641,"Action, Adventure, RPG",Deck13,Focus Entertainment,AA,3100000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'Demons', 'Action RPG', 'Mystery', 'Online Co-Op', 'Loot', 'Magic', 'Cinematic', 'Supernatural', 'Narration', 'Combat', '3D', 'Female Protagonist', 'Exploration', 'Fantasy', 'Story Rich']","PC, PlayStation, Xbox",RPG,PlayStation
Atlas Fallen,2023-08-09,1230530.0,39.99,96900.0,3230.0,39692.0,71.641,"Action, Adventure, RPG",Deck13,Focus Entertainment,AA,3100000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'Demons', 'Action RPG', 'Mystery', 'Online Co-Op', 'Loot', 'Magic', 'Cinematic', 'Supernatural', 'Narration', 'Combat', '3D', 'Female Protagonist', 'Exploration', 'Fantasy', 'Story Rich']","PC, PlayStation, Xbox",RPG,Xbox
F1 Manager 2023,2023-07-31,2287220.0,54.99,93660.0,3121.0,10149.0,80.006,"Simulation, Strategy",Frontier Developments,Frontier Developments,AA,3600000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Sports', 'Automobile Sim', 'Choices Matter', 'Racing', 'Economy', 'Driving', 'Immersive Sim', 'Time Management', 'PvE', 'Tactical', 'Team-Based', '3D', 'Base Building', 'Resource Management', 'Management', 'Family Friendly', 'Realistic']","PC, PlayStation, Xbox",Strategy,PC
F1 Manager 2023,2023-07-31,2287220.0,54.99,93660.0,3121.0,10149.0,80.006,"Simulation, Strategy",Frontier Developments,Frontier Developments,AA,3600000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Sports', 'Automobile Sim', 'Choices Matter', 'Racing', 'Economy', 'Driving', 'Immersive Sim', 'Time Management', 'PvE', 'Tactical', 'Team-Based', '3D', 'Base Building', 'Resource Management', 'Management', 'Family Friendly', 'Realistic']","PC, PlayStation, Xbox",Strategy,PlayStation
F1 Manager 2023,2023-07-31,2287220.0,54.99,93660.0,3121.0,10149.0,80.006,"Simulation, Strategy",Frontier Developments,Frontier Developments,AA,3600000.0,"['Strategy', 'Simulation', 'Singleplayer', 'Sports', 'Automobile Sim', 'Choices Matter', 'Racing', 'Economy', 'Driving', 'Immersive Sim', 'Time Management', 'PvE', 'Tactical', 'Team-Based', '3D', 'Base Building', 'Resource Management', 'Management', 'Family Friendly', 'Realistic']","PC, PlayStation, Xbox",Strategy,Xbox
Jagged Alliance 3,2023-07-14,1084160.0,44.99,379000.0,12617.0,62620.0,89.443,"Action, Strategy",Haemimont Games,THQ Nordic,AA,12800000.0,"['Strategy', 'Action', 'Singleplayer', 'RPG', 'Turn-Based Tactics', 'Classic', 'Co-op', 'Turn-Based Combat', 'Online Co-Op', 'Loot', 'Military', 'Tactical', 'Turn-Based Strategy', 'Co-op Campaign', 'Isometric', 'Strategy RPG', 'Tactical RPG', '3D', 'Turn-Based']","PC, PlayStation, Xbox",Strategy,PC
Jagged Alliance 3,2023-07-14,1084160.0,44.99,379000.0,12617.0,62620.0,89.443,"Action, Strategy",Haemimont Games,THQ Nordic,AA,12800000.0,"['Strategy', 'Action', 'Singleplayer', 'RPG', 'Turn-Based Tactics', 'Classic', 'Co-op', 'Turn-Based Combat', 'Online Co-Op', 'Loot', 'Military', 'Tactical', 'Turn-Based Strategy', 'Co-op Campaign', 'Isometric', 'Strategy RPG', 'Tactical RPG', '3D', 'Turn-Based']","PC, PlayStation, Xbox",Strategy,PlayStation
Jagged Alliance 3,2023-07-14,1084160.0,44.99,379000.0,12617.0,62620.0,89.443,"Action, Strategy",Haemimont Games,THQ Nordic,AA,12800000.0,"['Strategy', 'Action', 'Singleplayer', 'RPG', 'Turn-Based Tactics', 'Classic', 'Co-op', 'Turn-Based Combat', 'Online Co-Op', 'Loot', 'Military', 'Tactical', 'Turn-Based Strategy', 'Co-op Campaign', 'Isometric', 'Strategy RPG', 'Tactical RPG', '3D', 'Turn-Based']","PC, PlayStation, Xbox",Strategy,Xbox
Exoprimal,2023-07-13,1286320.0,59.99,126000.0,4197.0,40031.0,69.073,Action,Capcom,Capcom,AAA,5300000.0,"['Action', 'Multiplayer', 'Robots', 'Mechs', 'Third-Person Shooter', 'Online Co-Op', 'Character Customization', 'PvE', 'Third-Person', 'Tactical', 'Futuristic', 'Destruction', 'Team-Based', 'Dinosaurs', '3D', 'Survival', 'FPS', 'Shooter', 'Sci-fi', 'PvP']","PC, PlayStation, Xbox",Action,PC
Exoprimal,2023-07-13,1286320.0,59.99,126000.0,4197.0,40031.0,69.073,Action,Capcom,Capcom,AAA,5300000.0,"['Action', 'Multiplayer', 'Robots', 'Mechs', 'Third-Person Shooter', 'Online Co-Op', 'Character Customization', 'PvE', 'Third-Person', 'Tactical', 'Futuristic', 'Destruction', 'Team-Based', 'Dinosaurs', '3D', 'Survival', 'FPS', 'Shooter', 'Sci-fi', 'PvP']","PC, PlayStation, Xbox",Action,PlayStation
Exoprimal,2023-07-13,1286320.0,59.99,126000.0,4197.0,40031.0,69.073,Action,Capcom,Capcom,AAA,5300000.0,"['Action', 'Multiplayer', 'Robots', 'Mechs', 'Third-Person Shooter', 'Online Co-Op', 'Character Customization', 'PvE', 'Third-Person', 'Tactical', 'Futuristic', 'Destruction', 'Team-Based', 'Dinosaurs', '3D', 'Survival', 'FPS', 'Shooter', 'Sci-fi', 'PvP']","PC, PlayStation, Xbox",Action,Xbox
Atelier Marie Remake The Alchemist of Salburg,2023-07-13,2138090.0,49.99,9840.0,328.0,10209.0,89.024,"Casual, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,369000.0,"['Adventure', 'Simulation', 'Singleplayer', 'Casual', 'RPG', 'Turn-Based Combat', 'Cartoon', 'Crafting', '2D', '3D', 'Female Protagonist', 'Turn-Based', 'Exploration', 'JRPG', 'Relaxing', 'Fantasy', 'Story Rich', 'Anime', 'Great Soundtrack', 'Cute']","PC, PlayStation, Nintendo",RPG,PC
Atelier Marie Remake The Alchemist of Salburg,2023-07-13,2138090.0,49.99,9840.0,328.0,10209.0,89.024,"Casual, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,369000.0,"['Adventure', 'Simulation', 'Singleplayer', 'Casual', 'RPG', 'Turn-Based Combat', 'Cartoon', 'Crafting', '2D', '3D', 'Female Protagonist', 'Turn-Based', 'Exploration', 'JRPG', 'Relaxing', 'Fantasy', 'Story Rich', 'Anime', 'Great Soundtrack', 'Cute']","PC, PlayStation, Nintendo",RPG,PlayStation
Atelier Marie Remake The Alchemist of Salburg,2023-07-13,2138090.0,49.99,9840.0,328.0,10209.0,89.024,"Casual, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,369000.0,"['Adventure', 'Simulation', 'Singleplayer', 'Casual', 'RPG', 'Turn-Based Combat', 'Cartoon', 'Crafting', '2D', '3D', 'Female Protagonist', 'Turn-Based', 'Exploration', 'JRPG', 'Relaxing', 'Fantasy', 'Story Rich', 'Anime', 'Great Soundtrack', 'Cute']","PC, PlayStation, Nintendo",RPG,Nintendo
